sales_fact_id,sales_fact_key,period,gross_sales,units
5182154,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#WAS#WA-10533J10533J#20180301,2018-03-01,46587.0,14.0
6567774,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#WAS#WA-10558Q10558Q#20170801,2017-08-01,43712.0,12.0
4255361,PBS Benefits and ServicesSANDOSTATIN LAR SAS LAR MARKET#S#WAS#WA-10558Q10558Q#20171201,2017-12-01,37152.0,12.0
6768664,PBS Benefits and ServicesSIMPONI AS#S#ACTS#ACT-3436W3436W#20170801,2017-08-01,7910.0,6.0
6522360,PBS Benefits and ServicesSIMPONI AS#S#TASS#TAS-3436W3436W#20171101,2017-11-01,22581.0,17.0
3559242,PBS Benefits and ServicesSIMPONI PSA#S#QLDS#QLD-11373N11373N#20190401,2019-04-01,200459.0,157.0
3013163,PBS Benefits and ServicesSIMPONI PSA#S#QLDS#QLD-3432P3432P#20170801,2017-08-01,88061.0,66.0
2825490,PBS Benefits and ServicesSIMPONI PSA#S#WAS#WA-11373N11373N#20190401,2019-04-01,139615.0,110.0
2055505,PBS Benefits and ServicesSIMPONI RHEUMATOID ARTHRITIS#S#ACTS#ACT-3426H3426H#20190101,2019-01-01,3868.0,3.0
5750096,PBS Benefits and ServicesSIMPONI RHEUMATOID ARTHRITIS#S#VICS#VIC-3428K3428K#20170901,2017-09-01,90974.0,68.0
3555930,PBS Benefits and ServicesSOMATULINE AUTOGEL ACRO+NET#S#SAS#SA-011289E011289E#20190201,2019-02-01,43960.0,12.0
1417064,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#NSWS#NSW-5779E5779E#20180101,2018-01-01,179388.0,60.0
6535060,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#QLDS#QLD-5778D5778D#20170501,2017-05-01,43762.0,20.0
2257674,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#VICS#VIC-5778D5778D#20171101,2017-11-01,32085.0,15.0
3193614,PBS Benefits and ServicesSOMATULINE AUTOGEL SAS LAR MARKET#S#VICS#VIC-5778D5778D#20181201,2018-12-01,21737.0,8.0
202828,PBS Benefits and ServicesSPRYCEL CML#S#NSWS#NSW-1381Q1381Q#20170701,2017-07-01,66818.0,14.0
719188,PBS Benefits and ServicesSPRYCEL CML#S#NTS#NT-1416M1416M#20190401,2019-04-01,22593.0,5.0
537774,PBS Benefits and ServicesSPRYCEL CML#S#QLDS#QLD-1354G1354G#20190401,2019-04-01,5298.0,2.0
1894430,PBS Benefits and ServicesSPRYCEL CML#S#QLDS#QLD-1415L1415L#20170901,2017-09-01,58860.0,10.0
6672127,PBS Benefits and ServicesSPRYCEL CML#S#QLDS#QLD-1416M1416M#20180901,2018-09-01,473345.0,103.0
5669274,PBS Benefits and ServicesSPRYCEL CML#S#SAS#SA-1354G1354G#20180101,2018-01-01,5857.0,2.0
5085975,PBS Benefits and ServicesSPRYCEL CML#S#SAS#SA-9343R9343R#20170501,2017-05-01,9845.0,2.0
1524902,PBS Benefits and ServicesSPRYCEL CML#S#VICS#VIC-1354G1354G#20181001,2018-10-01,26750.0,10.0
6853438,PBS Benefits and ServicesSPRYCEL CML#S#VICS#VIC-1354G1354G#20181101,2018-11-01,16032.0,5.0
2340070,PBS Benefits and ServicesSPRYCEL CML#S#VICS#VIC-1381Q1381Q#20180601,2018-06-01,84902.0,19.0
540915,PBS Benefits and ServicesSPRYCEL CML#S#VICS#VIC-9126H9126H#20181201,2018-12-01,8839.0,2.0
1451317,PBS Benefits and ServicesSPRYCEL CML#S#VICS#VIC-9343R9343R#20190101,2019-01-01,11599.0,3.0
3440566,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#NSWS#NSW-11178H11178H#20180901,2018-09-01,1726207.0,201.0
3394579,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#NSWS#NSW-11182M11182M#20180801,2018-08-01,236501.0,19.0
3546813,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#QLDS#QLD-11164N11164N#20180201,2018-02-01,152436.0,11.0
5990678,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#VICS#VIC-11164N11164N#20190101,2019-01-01,50777.0,4.0
3577848,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#VICS#VIC-11182M11182M#20180501,2018-05-01,185841.0,13.0
2804063,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#WAS#WA-11182M11182M#20180401,2018-04-01,12657.0,1.0
2263631,PBS Benefits and ServicesSTELARA CROHN DISEASE#S#WAS#WA-11182M11182M#20180901,2018-09-01,46437.0,3.0
3159228,PBS Benefits and ServicesSTELARA PSA#S#VICS#VIC-10767Q10767Q#20181101,2018-11-01,99475.0,23.0
1380903,PBS Benefits and ServicesSTELARA PSA#S#VICS#VIC-10774C10774C#20170601,2017-06-01,91462.0,21.0
6216106,PBS Benefits and ServicesSTELARA PSO#S#ACTS#ACT-9305R9305R#20170301,2017-03-01,52193.0,10.0
6442941,PBS Benefits and ServicesSTELARA PSO#S#NTS#NT-9305R9305R#20171001,2017-10-01,8649.0,2.0
619953,PBS Benefits and ServicesSTELARA PSO#S#NTS#NT-9305R9305R#20181001,2018-10-01,9365.0,1.0
6854699,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#QLDS#QLD-10459L10459L#20171001,2017-10-01,64763.0,13.0
5417354,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#QLDS#QLD-9419R9419R#20170501,2017-05-01,32711.0,5.0
3147622,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#SAS#SA-10503T10503T#20180301,2018-03-01,9906.0,2.0
6331874,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#VICS#VIC-10503T10503T#20180601,2018-06-01,9873.0,2.0
1164265,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#VICS#VIC-9419R9419R#20181001,2018-10-01,27816.0,4.0
3049458,PBS Benefits and ServicesSUTENT VOTRIENT MARKET#S#VICS#VIC-9420T9420T#20170601,2017-06-01,18930.0,9.0
2817487,PBS Benefits and ServicesTAFINLAR MELANOMA TARGETED THERAPY#S#VICS#VIC-10003L10003L#20181201,2018-12-01,599826.0,67.0
4110865,PBS Benefits and ServicesTALTZ PSO#S#SAS#SA-11032P11032P#20181101,2018-11-01,13486.0,4.0
5062148,PBS Benefits and ServicesTALTZ PSO#S#SAS#SA-11032P11032P#20190101,2019-01-01,33710.0,10.0
6693749,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-10047T10047T#20170901,2017-09-01,3545.0,1.0
2397967,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-2035D2035D#20171001,2017-10-01,152680.0,33.0
4716898,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#NSWS#NSW-2035D2035D#20180301,2018-03-01,149114.0,33.0
6264038,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-10042M10042M#20170901,2017-09-01,3505.0,1.0
1257965,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#QLDS#QLD-2232L2232L#20180401,2018-04-01,10879.0,7.0
3121987,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#SAS#SA-10041L10041L#20180801,2018-08-01,4446.0,1.0
17014380,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#SAS#SA-2034C2034C#20181201,2018-12-01,0.0,0.0
6380141,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#TASS#TAS-2035D2035D#20190201,2019-02-01,4412.0,1.0
4287240,PBS Benefits and ServicesVOTRIENT VOTRIENT MARKET#S#WAS#WA-2029T2029T#20170901,2017-09-01,7084.0,2.0
6132888,PBS Benefits and ServicesXALKORI LUNG MARKET#S#QLDS#QLD-10322G10322G#20190401,2019-04-01,52055.0,7.0
5501284,PBS Benefits and ServicesXALKORI LUNG MARKET#S#SAS#SA-10322G10322G#20181001,2018-10-01,37782.0,5.0
6709944,PBS Benefits and ServicesXALKORI LUNG TARGETED#S#VICS#VIC-011594F011594F#20190301,2019-03-01,15826.0,2.0
6367056,PBS Benefits and ServicesXOLAIR CSU#S#SAS#SA-11168T11168T#20180501,2018-05-01,16332.0,21.0
5937605,PBS Benefits and ServicesXOLAIR CSU#S#TASS#TAS-11163M11163M#20181001,2018-10-01,7418.0,9.0
5118273,PBS Benefits and ServicesXOLAIR SAA#S#NSWS#NSW-10956P10956P#20190201,2019-02-01,2563.0,6.0
3473628,PBS Benefits and ServicesXOLAIR SAA#S#VICS#VIC-10122R10122R#20170501,2017-05-01,64854.0,46.0
972247,PBS Benefits and ServicesBRENZYS AS#S#VICS#VIC-11217J11217J#20180301,2018-03-01,3029.0,3.0
3225383,PBS Benefits and ServicesBRENZYS PSA#S#WAS#WA-11202N11202N#20190101,2019-01-01,16391.0,16.0
1969515,PBS Benefits and ServicesBRENZYS PSO#S#VICS#VIC-11221N11221N#20180601,2018-06-01,22705.0,22.0
3055986,PBS Benefits and ServicesBRENZYS PSO#S#WAS#WA-11221N11221N#20181101,2018-11-01,10351.0,10.0
563558,PBS Benefits and ServicesCIMZIA AS#S#NSWS#NSW-10137M10137M#20180301,2018-03-01,82506.0,70.0
16831257,PBS Benefits and ServicesCIMZIA AS#S#QLDS#QLD-10904X10904X#20190401,2019-04-01,0.0,0.0
6600063,PBS Benefits and ServicesCIMZIA AS#S#SAS#SA-11318Q11318Q#20190101,2019-01-01,3966.0,4.0
3288922,PBS Benefits and ServicesCIMZIA AS#S#VICS#VIC-10137M10137M#20180601,2018-06-01,77908.0,79.0
731446,PBS Benefits and ServicesCIMZIA PSA#S#ACTS#ACT-10896L10896L#20180201,2018-02-01,5912.0,5.0
931061,PBS Benefits and ServicesCIMZIA PSA#S#QLDS#QLD-11323Y11323Y#20180901,2018-09-01,17946.0,6.0
1325392,PBS Benefits and ServicesCIMZIA PSA#S#VICS#VIC-10238W10238W#20180901,2018-09-01,33438.0,34.0
6758487,PBS Benefits and ServicesCIMZIA PSA#S#VICS#VIC-10896L10896L#20180901,2018-09-01,10759.0,11.0
2198044,PBS Benefits and ServicesCIMZIA PSA#S#WAS#WA-10238W10238W#20180501,2018-05-01,38384.0,39.0
5837006,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#ACTS#ACT-10905Y10905Y#20170901,2017-09-01,3511.0,1.0
2958889,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#SAS#SA-3425G3425G#20170701,2017-07-01,28309.0,24.0
297789,PBS Benefits and ServicesCIMZIA RHEUMATOID ARTHRITIS#S#WAS#WA-3425G3425G#20170601,2017-06-01,105128.0,89.0
5673755,PBS Benefits and ServicesCOSENTYX AS#S#ACTS#ACT-10906B10906B#20171001,2017-10-01,2297.0,3.0
3548703,PBS Benefits and ServicesCOSENTYX AS#S#VICS#VIC-10893H10893H#20170601,2017-06-01,23153.0,30.0
6184921,PBS Benefits and ServicesCOSENTYX AS#S#WAS#WA-10906B10906B#20171001,2017-10-01,23305.0,30.0
5129512,PBS Benefits and ServicesCOSENTYX AS#S#WAS#WA-10906B10906B#20181001,2018-10-01,46633.0,60.0
401850,PBS Benefits and ServicesCOSENTYX PSA#S#ACTS#ACT-10895K10895K#20180301,2018-03-01,2395.0,3.0
5491694,PBS Benefits and ServicesCOSENTYX PSA#S#NSWS#NSW-10895K10895K#20170901,2017-09-01,25468.0,27.0
4879024,PBS Benefits and ServicesCOSENTYX PSA#S#QLDS#QLD-10898N10898N#20171101,2017-11-01,10157.0,13.0
2283889,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10898N10898N#20180501,2018-05-01,3127.0,4.0
4979679,PBS Benefits and ServicesCOSENTYX PSA#S#SAS#SA-10900Q10900Q#20170601,2017-06-01,18813.0,6.0
3292818,PBS Benefits and ServicesCOSENTYX PSA#S#VICS#VIC-10900Q10900Q#20181201,2018-12-01,23592.0,9.0
1637676,PBS Benefits and ServicesCOSENTYX PSA#S#WAS#WA-10894J10894J#20181001,2018-10-01,43280.0,7.0
297782,PBS Benefits and ServicesCOSENTYX PSA#S#WAS#WA-10895K10895K#20190301,2019-03-01,39043.0,48.0
1551700,PBS Benefits and ServicesCOSENTYX PSO#S#NTS#NT-10425Q10425Q#20170601,2017-06-01,20075.0,8.0
5441714,PBS Benefits and ServicesCOSENTYX PSO#S#QLDS#QLD-10494H10494H#20170701,2017-07-01,49960.0,33.0
3576056,PBS Benefits and ServicesCOSENTYX PSO#S#WAS#WA-10910F10910F#20180901,2018-09-01,6153.0,1.0
1226760,PBS Benefits and ServicesDESFERRIOXAMINE IRON CHELATION#S#NSWS#NSW-5661Y5661Y#20180701,2018-07-01,17854.0,15.0
3539602,PBS Benefits and ServicesENBREL AS#S#NSWS#NSW-9085E9085E#20181201,2018-12-01,16511.0,16.0
18313,PBS Benefits and ServicesENBREL AS#S#NTS#NT-9086F9086F#20171001,2017-10-01,4042.0,4.0
2806789,PBS Benefits and ServicesENBREL AS#S#QLDS#QLD-9086F9086F#20170601,2017-06-01,54053.0,50.0
6259797,PBS Benefits and ServicesENBREL AS#S#QLDS#QLD-9456Q9456Q#20180601,2018-06-01,59554.0,58.0
2450022,PBS Benefits and ServicesENBREL AS#S#WAS#WA-9085E9085E#20180901,2018-09-01,18262.0,18.0
16615837,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#ACTS#ACT-3450N3450N#20181101,2018-11-01,0.0,0.0
3278673,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-3448L3448L#20180701,2018-07-01,2020.0,2.0
4512972,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-3449M3449M#20181201,2018-12-01,4179.0,4.0
4962335,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-5733R5733R#20190401,2019-04-01,1888.0,2.0
1428296,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-9641K9641K#20181101,2018-11-01,945.0,1.0
864104,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-3450N3450N#20190401,2019-04-01,3062.0,3.0
4500849,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-5734T5734T#20190201,2019-02-01,31519.0,37.0
6632720,PBS Benefits and ServicesENBREL JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-5735W5735W#20180601,2018-06-01,3811.0,4.0
16927301,PBS Benefits and ServicesENBREL PSA#S#QLDS#QLD-9036N9036N#20181201,2018-12-01,0.0,0.0
1935589,PBS Benefits and ServicesENBREL PSA#S#QLDS#QLD-9087G9087G#20170801,2017-08-01,2060.0,2.0
2546206,PBS Benefits and ServicesENBREL PSA#S#TASS#TAS-9457R9457R#20181001,2018-10-01,13375.0,13.0
4198169,PBS Benefits and ServicesENBREL PSO#S#ACTS#ACT-11222P11222P#20190301,2019-03-01,4037.0,4.0
16883256,PBS Benefits and ServicesENBREL PSO#S#ACTS#ACT-9462B9462B#20181101,2018-11-01,0.0,0.0
941483,PBS Benefits and ServicesENBREL PSO#S#QLDS#QLD-9431J9431J#20170901,2017-09-01,13435.0,13.0
1067633,PBS Benefits and ServicesENBREL PSO#S#SAS#SA-1954W1954W#20180601,2018-06-01,2053.0,2.0
4187418,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-11224R11224R#20180401,2018-04-01,24765.0,24.0
5982077,PBS Benefits and ServicesENBREL PSO#S#VICS#VIC-1964J1964J#20190101,2019-01-01,3030.0,3.0
3329952,PBS Benefits and ServicesENBREL PSO#S#WAS#WA-11224R11224R#20180601,2018-06-01,6092.0,6.0
17014431,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#ACTS#ACT-8638P8638P#20190301,2019-03-01,0.0,0.0
4505162,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#NTS#NT-9090K9090K#20180101,2018-01-01,6095.0,6.0
6330912,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#QLDS#QLD-8638P8638P#20180101,2018-01-01,4073.0,4.0
2191338,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#QLDS#QLD-9460X9460X#20170501,2017-05-01,545915.0,506.0
5458164,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#SAS#SA-8638P8638P#20180301,2018-03-01,6224.0,6.0
1785677,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#TASS#TAS-9089J9089J#20171101,2017-11-01,4146.0,4.0
2882348,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#TASS#TAS-9089J9089J#20181201,2018-12-01,4185.0,4.0
5204630,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#TASS#TAS-9090K9090K#20180201,2018-02-01,42296.0,41.0
3464506,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#VICS#VIC-11220M11220M#20180101,2018-01-01,21478.0,21.0
6295825,PBS Benefits and ServicesENBREL RHEUMATOID ARTHRITIS#S#WAS#WA-9459W9459W#20180201,2018-02-01,43014.0,42.0
1297733,PBS Benefits and ServicesEYLEA WAMD#S#TASS#TAS-2168D2168D#20170301,2017-03-01,794471.0,623.0
2698686,PBS Benefits and ServicesFERRIPROX IRON OVERLOAD#S#VICS#VIC-5657R5657R#20180501,2018-05-01,1245.0,1.0
16883148,PBS Benefits and ServicesFERRIPROX IRON OVERLOAD#S#WAS#WA-6416Q6416Q#20190301,2019-03-01,0.0,0.0
2390942,PBS Benefits and ServicesGLIVEC GIST#S#ACTS#ACT-5444M5444M#20170501,2017-05-01,18082.0,6.0
6330807,PBS Benefits and ServicesGLIVEC GIST#S#ACTS#ACT-5444M5444M#20180201,2018-02-01,12268.0,5.0
5536998,PBS Benefits and ServicesGLIVEC GIST#S#SAS#SA-9112N9112N#20180901,2018-09-01,64692.0,26.0
6142650,PBS Benefits and ServicesHUMIRA AS#S#ACTS#ACT-9104E9104E#20180501,2018-05-01,79311.0,53.0
2478914,PBS Benefits and ServicesHUMIRA AS#S#NTS#NT-9078T9078T#20170901,2017-09-01,5452.0,4.0
6893020,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-10400J10400J#20170601,2017-06-01,8627.0,6.0
637345,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#NSWS#NSW-10420K10420K#20181001,2018-10-01,19846.0,15.0
2444898,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-10397F10397F#20170701,2017-07-01,8176.0,2.0
256761,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-8964T8964T#20180501,2018-05-01,41063.0,30.0
1054694,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-9187M9187M#20171101,2017-11-01,71209.0,18.0
5092666,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#QLDS#QLD-9189P9189P#20170601,2017-06-01,200747.0,146.0
642413,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-8964T8964T#20180901,2018-09-01,23504.0,19.0
16956955,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#SAS#SA-9186L9186L#20181101,2018-11-01,0.0,0.0
3590986,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#TASS#TAS-8964T8964T#20181101,2018-11-01,16110.0,13.0
2818146,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-10399H10399H#20170301,2017-03-01,1470.0,1.0
188814,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-10400J10400J#20170901,2017-09-01,2726.0,2.0
546211,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-8962Q8962Q#20190201,2019-02-01,14299.0,4.0
6325411,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#VICS#VIC-9189P9189P#20170401,2017-04-01,301228.0,213.0
16883162,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-8963R8963R#20190201,2019-02-01,0.0,0.0
1383785,PBS Benefits and ServicesHUMIRA CROHN DISEASE#S#WAS#WA-9190Q9190Q#20180701,2018-07-01,44796.0,35.0
4686079,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#ACTS#ACT-11133Y11133Y#20171101,2017-11-01,5341.0,2.0
3703060,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#NSWS#NSW-11132X11132X#20190401,2019-04-01,14299.0,4.0
6914024,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#NSWS#NSW-11133Y11133Y#20170801,2017-08-01,2703.0,1.0
3490640,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#SAS#SA-11133Y11133Y#20181201,2018-12-01,14643.0,6.0
2129565,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#TASS#TAS-11137E11137E#20180401,2018-04-01,32169.0,12.0
5751969,PBS Benefits and ServicesHUMIRA HIDRADENITIS SUPPURATIVA#S#VICS#VIC-11133Y11133Y#20180801,2018-08-01,63207.0,26.0
229881,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#ACTS#ACT-5282B5282B#20181001,2018-10-01,1263.0,1.0
4396157,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-5284D5284D#20181201,2018-12-01,2493.0,2.0
2453458,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#NSWS#NSW-9680L9680L#20190401,2019-04-01,5794.0,5.0
1505825,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#NTS#NT-5283C5283C#20180801,2018-08-01,1230.0,1.0
16772022,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-9678J9678J#20180601,2018-06-01,0.0,0.0
1943140,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#QLDS#QLD-9678J9678J#20190101,2019-01-01,2385.0,2.0
72552,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#SAS#SA-9679K9679K#20170301,2017-03-01,8351.0,6.0
4780561,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-9663N9663N#20180601,2018-06-01,5088.0,4.0
2199842,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#TASS#TAS-9680L9680L#20190301,2019-03-01,2318.0,2.0
1890819,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#VICS#VIC-5281Y5281Y#20180201,2018-02-01,1395.0,1.0
4813105,PBS Benefits and ServicesHUMIRA JUVENILE IDIOPATHIC ARTHRITIS#S#WAS#WA-9663N9663N#20190201,2019-02-01,29257.0,25.0
1730583,PBS Benefits and ServicesHUMIRA PSA#S#NSWS#NSW-9033K9033K#20180601,2018-06-01,14091.0,11.0
320391,PBS Benefits and ServicesHUMIRA PSA#S#QLDS#QLD-9033K9033K#20180201,2018-02-01,11031.0,8.0
1313260,PBS Benefits and ServicesHUMIRA PSA#S#QLDS#QLD-9034L9034L#20180701,2018-07-01,92211.0,72.0
4037005,PBS Benefits and ServicesHUMIRA PSA#S#QLDS#QLD-9101B9101B#20180401,2018-04-01,70372.0,50.0
3895951,PBS Benefits and ServicesHUMIRA PSO#S#VICS#VIC-9427E9427E#20170901,2017-09-01,264167.0,188.0
3960845,PBS Benefits and ServicesHUMIRA PSO#S#WAS#WA-9425C9425C#20171001,2017-10-01,8211.0,6.0
1016999,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#ACTS#ACT-9099X9099X#20180701,2018-07-01,11302.0,9.0
1406247,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#NSWS#NSW-8741C8741C#20190201,2019-02-01,418158.0,331.0
3969126,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#QLDS#QLD-8737W8737W#20181001,2018-10-01,16315.0,13.0
397634,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#QLDS#QLD-8741C8741C#20170701,2017-07-01,239760.0,168.0
3147217,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#QLDS#QLD-8741C8741C#20181201,2018-12-01,246317.0,197.0
6770730,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#SAS#SA-8741C8741C#20181001,2018-10-01,107810.0,86.0
128350,PBS Benefits and ServicesHUMIRA RHEUMATOID ARTHRITIS#S#WAS#WA-9099X9099X#20170401,2017-04-01,89854.0,62.0
2317456,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#ACTS#ACT-10945C10945C#20170601,2017-06-01,3949.0,1.0
3470702,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#QLDS#QLD-10961X10961X#20170901,2017-09-01,41287.0,30.0
2203492,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#QLDS#QLD-10961X10961X#20180701,2018-07-01,66992.0,54.0
5242076,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#QLDS#QLD-10961X10961X#20181001,2018-10-01,59322.0,48.0
5452204,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#SAS#SA-10955N10955N#20181101,2018-11-01,3690.0,3.0
1057009,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#TASS#TAS-10944B10944B#20180601,2018-06-01,1362.0,1.0
2688778,PBS Benefits and ServicesHUMIRA ULCERATIVE COLITIS#S#VICS#VIC-10955N10955N#20180101,2018-01-01,31648.0,23.0
3308530,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#QLDS#QLD-9124F9124F#20170401,2017-04-01,27997.0,9.0
6657976,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#TASS#TAS-9115R9115R#20170501,2017-05-01,4711.0,1.0
3433950,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) CML#S#VICS#VIC-9114Q9114Q#20170401,2017-04-01,782711.0,246.0
3281416,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#NSWS#NSW-9177B9177B#20180901,2018-09-01,2449.0,1.0
1939340,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#QLDS#QLD-9175X9175X#20180901,2018-09-01,2482.0,1.0
4109993,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#SAS#SA-9174W9174W#20190401,2019-04-01,912.0,1.0
1776815,PBS Benefits and ServicesIMATINIB (MULT. BRANDS) RARE#S#VICS#VIC-9172R9172R#20190101,2019-01-01,946.0,1.0
906556,PBS Benefits and ServicesINFLECTRA CROHN DISEASE#S#NSWS#NSW-11396T11396T#20190201,2019-02-01,5533.0,3.0
4178401,PBS Benefits and ServicesJADENU IRON CHELATION#S#VICS#VIC-11533B11533B#20190201,2019-02-01,4239.0,1.0
6349141,PBS Benefits and ServicesJADENU IRON CHELATION#S#VICS#VIC-11545P11545P#20190301,2019-03-01,221.0,1.0
3183610,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#ACTS#ACT-10616R10616R#20190201,2019-02-01,15334.0,5.0
6937571,PBS Benefits and ServicesJAKAVI MYELOFIBROSIS#S#NSWS#NSW-10614P10614P#20170901,2017-09-01,17906.0,6.0
